GameID;GameDate;HomeTeamName;AwayTeamName;HomeGoals;AwayGoals;Winner;CompetitionName;Country;PlayerID;PlayerName;Position;BirthDate;PlayerTeamName;MinutesPlayed;Goals;Assists;YellowCards;RedCards
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;217686;Ilya Pomazun;Goalkeeper;1996-08-16;Ural Yekaterinburg;90;0;0;1;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;245030;Milan Gajic;Defender;1996-01-28;CSKA Moscow;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;285064;Aleksandr Yushin;Attack;1995-04-04;Ural Yekaterinburg;10;0;0;1;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;287183;Fedor Chalov;Attack;1998-04-10;CSKA Moscow;70;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;288240;Igor Konovalov;Midfield;1996-07-08;Ural Yekaterinburg;18;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;334481;Leo Goglichidze;Defender;1997-04-29;Ural Yekaterinburg;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;344299;Bakhtiyor Zaynutdinov;Midfield;1998-04-02;CSKA Moscow;90;0;0;1;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;353037;Jesus Medina;Attack;1997-04-30;CSKA Moscow;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;354145;Jorge Carrascal;Midfield;1998-05-25;CSKA Moscow;90;1;0;1;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;381834;Konstantin Kuchaev;Midfield;1998-03-18;CSKA Moscow;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;38805;Kirill Nababkin;Defender;1986-09-08;CSKA Moscow;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;419845;Ivan Oblyakov;Midfield;1998-07-05;CSKA Moscow;90;1;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;431182;Fanil Sungatulin;Midfield;2001-12-24;Ural Yekaterinburg;72;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;447257;Andrey Egorychev;Midfield;1993-02-14;Ural Yekaterinburg;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;46504;Eric Bicfalvi;Midfield;1988-02-05;Ural Yekaterinburg;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;532732;Igor Diveev;Defender;1999-09-27;CSKA Moscow;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;59187;Oleg Shatov;Midfield;1990-07-29;Ural Yekaterinburg;72;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;612869;Aleksey Kashtanov;Attack;1996-03-13;Ural Yekaterinburg;18;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;621397;Nikita Ermakov;Midfield;2003-01-19;CSKA Moscow;1;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;623274;Maksim Mukhin;Midfield;2001-11-04;CSKA Moscow;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;646896;Vladislav Yakovlev;Attack;2002-02-14;CSKA Moscow;1;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;673998;Yuriy Zheleznov;Midfield;2002-11-15;Ural Yekaterinburg;45;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;686059;Ivan Kuzmichev;Defender;2000-10-20;Ural Yekaterinburg;90;0;0;0;0
3842700;2022-07-16;CSKA Moscow;Ural Yekaterinburg;2;0;1;premier-liga;Russia;70114;Anton Zabolotnyi;Attack;1991-06-13;CSKA Moscow;20;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;105478;Andrey Semenov;Defender;1989-03-24;Akhmat Grozny;90;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;166277;Roman Zobnin;Midfield;1994-02-11;Spartak Moscow;78;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;182381;Quincy Promes;Attack;1992-01-04;Spartak Moscow;90;0;0;1;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;185024;Georgiy Dzhikiya;Defender;1993-11-21;Spartak Moscow;90;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;193464;Evgeniy Kharin;Midfield;1995-06-11;Akhmat Grozny;68;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;211727;Artem Timofeev;Midfield;1994-01-12;Akhmat Grozny;90;1;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;214238;Nikita Chernov;Defender;1996-01-14;Spartak Moscow;90;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;220650;Vladimir Iljin;Attack;1992-05-20;Akhmat Grozny;34;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;221992;Anton Shvets;Midfield;1993-04-26;Akhmat Grozny;90;0;0;1;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;248054;Christopher Martins Pereira;Midfield;1997-02-19;Spartak Moscow;32;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;263962;Anton Zinkovskiy;Attack;1996-04-14;Spartak Moscow;78;0;0;1;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;265153;Aleksandr Selikhov;Goalkeeper;1994-04-07;Spartak Moscow;90;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;273945;Miroslav Bogosavac;Defender;1996-10-14;Akhmat Grozny;90;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;293231;Darko Todorovic;Defender;1997-05-05;Akhmat Grozny;90;0;1;1;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;308541;Aleksandr Troshechkin;Midfield;1996-04-23;Akhmat Grozny;89;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;323710;Yuriy Zhuravlev;Defender;1996-06-29;Akhmat Grozny;90;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;354666;Shamar Nicholson;Attack;1997-03-16;Spartak Moscow;45;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;371627;Ivan Oleynikov;Attack;1998-08-24;Akhmat Grozny;1;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;381833;Nail Umyarov;Midfield;2000-06-27;Spartak Moscow;58;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;457743;Mohamed Konate;Attack;1997-12-12;Akhmat Grozny;56;0;0;1;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;464259;Aleksandr Sobolev;Attack;1997-03-07;Spartak Moscow;45;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;520073;Ruslan Litvinov;Midfield;2001-08-18;Spartak Moscow;12;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;567023;Gamid Agalarov;Attack;2000-07-16;Akhmat Grozny;34;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;58971;Giorgiy Shelia;Goalkeeper;1988-12-11;Akhmat Grozny;90;0;0;1;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;59597;Maciej Rybus;Defender;1989-08-19;Spartak Moscow;41;0;0;2;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;59866;Victor Moses;Midfield;1990-12-12;Spartak Moscow;12;1;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;621436;Daniil Khlusevich;Midfield;2001-02-26;Spartak Moscow;90;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;623553;Lechi Sadulaev;Midfield;2000-01-08;Akhmat Grozny;56;0;0;0;0
3842704;2022-07-16;Akhmat Grozny;Spartak Moscow;1;1;0;premier-liga;Russia;649303;Daniil Denisov;Defender;2002-10-21;Spartak Moscow;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;172974;Andrey Malykh;Defender;1988-08-24;FK Orenburg;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;203510;Yuriy Kovalev;Midfield;1993-01-27;FK Orenburg;84;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;203961;Glenn Bijl;Defender;1995-07-13;Krylya Sovetov Samara;77;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;267382;Denis Yakuba;Midfield;1996-05-26;Krylya Sovetov Samara;23;1;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;284843;Roman Ezhov;Attack;1997-09-02;Krylya Sovetov Samara;90;1;1;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;334441;Timur Ayupov;Midfield;1993-07-26;FK Orenburg;30;1;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;363010;Evgeniy Goshev;Goalkeeper;1997-06-17;FK Orenburg;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;36364;Mikhail Sivakov;Defender;1988-01-16;FK Orenburg;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;370287;Dmitriy Vorobyev;Attack;1997-11-28;FK Orenburg;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;373374;Brian Mansilla;Attack;1997-04-16;FK Orenburg;16;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;376228;Dmytro Ivanisenya;Midfield;1994-01-11;Krylya Sovetov Samara;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;391907;Aleksandr Ektov;Defender;1996-01-30;FK Orenburg;30;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;393858;Aleksandr Soldatenkov;Defender;1996-12-28;Krylya Sovetov Samara;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;395654;Ilya Gaponov;Defender;1997-10-25;Krylya Sovetov Samara;87;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;421045;Ivan Lomaev;Goalkeeper;1999-01-21;Krylya Sovetov Samara;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;421046;Dmitriy Tsypchenko;Attack;1999-06-29;Krylya Sovetov Samara;67;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;422838;Roman Evgenjev;Defender;1999-02-23;Krylya Sovetov Samara;3;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;430484;Vladimir Khubulov;Attack;2001-03-02;Krylya Sovetov Samara;13;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;447101;Maksim Vityugov;Midfield;1998-02-01;Krylya Sovetov Samara;13;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;448981;Maksim Glushenkov;Attack;1999-07-28;Krylya Sovetov Samara;87;2;1;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;448983;Yuriy Gorshkov;Defender;1999-03-13;Krylya Sovetov Samara;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;494954;Kirill Kaplenko;Midfield;1999-06-15;FK Orenburg;74;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;498015;Kirill Pechenin;Defender;1997-03-18;FK Orenburg;74;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;515056;Stepan Oganesyan;Attack;2001-09-28;FK Orenburg;60;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;516749;Vladislav Shitov;Attack;2003-05-07;Krylya Sovetov Samara;3;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;516751;Sergey Pinyaev;Attack;2004-11-02;Krylya Sovetov Samara;77;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;529870;Danila Khotulev;Defender;2002-10-01;FK Orenburg;90;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;58429;Vladimir Poluyakhtov;Defender;1989-07-11;FK Orenburg;60;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;588260;Vladimir Pisarskiy;Attack;1996-02-27;FK Orenburg;16;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;606526;Nikolay Titkov;Midfield;2000-08-18;FK Orenburg;6;0;0;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;620560;Ivan Basic;Midfield;2002-04-30;FK Orenburg;90;0;1;0;0
3842705;2022-07-16;FK Orenburg;Krylya Sovetov Samara;2;4;2;premier-liga;Russia;811544;Aleksandr Kovalenko;Midfield;2003-08-08;Krylya Sovetov Samara;90;0;1;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;102134;Kasper Kusk;Attack;1991-11-10;Aalborg BK;4;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;104918;Christian Sorensen;Defender;1992-08-06;Viborg FF;90;0;1;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;148344;Lucas Andersen;Attack;1994-09-13;Aalborg BK;33;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;161368;Kristoffer Pallesen;Defender;1990-04-30;Aalborg BK;90;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;196126;Mads Lauritsen;Defender;1993-04-14;Viborg FF;90;1;0;2;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;202570;Jakob Bonde;Midfield;1993-12-29;Viborg FF;90;0;1;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;203895;Nicolas Burgy;Defender;1995-08-07;Viborg FF;90;0;0;1;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;226450;Iver Fossum;Midfield;1996-07-15;Aalborg BK;90;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;250464;Clint Leemans;Midfield;1995-09-15;Viborg FF;71;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;255322;Josip Posavec;Goalkeeper;1996-03-10;Aalborg BK;90;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;337799;Pedro Ferreira;Midfield;1998-01-05;Aalborg BK;66;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;357917;Justin Lonwijk;Midfield;1999-12-21;Viborg FF;71;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;358422;Daniel Anyembe;Defender;1998-07-22;Viborg FF;90;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;388465;Louka Prip;Attack;1997-06-29;Aalborg BK;57;0;0;0;0
3828413;2022-07-17;Viborg FF;Aalborg BK;2;1;1;superligaen;Denmark;410897;Lars Kramer;Defender;1999-07-11;Aalborg BK;90;0;0;0;0
